index,name,price,promotion_price,retailer,image_url
1519,Clover Mixed Herbs Feta Style Cheese 200g,R44.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-checkers300Wx300H-medias-10139597EA-en-shopriteGlobalProductCatalog-20240607101606.png?context=bWFzdGVyfGltYWdlc3wyMDg5fGltYWdlL3BuZ3xpbWFnZXMvaGZhL2hjZC8xMTA2NTgwMjY1MzcyNi5wbmd8Y2JjOTRiOGE3YWU4MzQ0NWUzNzZhY2IwMjJmOTk0M2NhYzE2ODMwNzFhMjU2MTFkYzY2MzI5NjBkYTJiMGZmNw
1520,Crossbow Popcorn Kernals 1kg,R41.99,No promo,Checkers,https://www.checkers.co.za/medias/10125707EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMzA4OTN8aW1hZ2UvcG5nfGltYWdlcy9oOGIvaDg4Lzg4NjA4NTExNDI2ODYucG5nfDI4NDRmOWNmZTRlMzVlZjQ4YjNiYmQ4NmEzM2ZjOTE2OWMzNTFjMzVlZDdkYjM5YjNlNjhjNGQxY2FhMWYzMDI
1521,Bakers Tennis Caramel Flavoured Classic Coconut Biscuits 200g,R26.99,R21.99,Checkers,https://www.checkers.co.za/medias/10411652EAv2-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w1NjM4M3xpbWFnZS9wbmd8aW1hZ2VzL2g5OS9oNjcvOTU5MTc0NDc1Nzc5MC5wbmd8YmUyNTI1MzI2OTU3MWJlYzVhOWVkZWZlY2E4NGUzNGQxOTAxMjliM2RmZDkyZmI4Nzg3ODg0ZTQ4MjA0NTM0Yw
1522,Ouma Chunky Buttermilk Rusks 500g,R59.99,No promo,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-medias-10395096EA-en-shopriteGlobalProductCatalog-20240621080435.png?context=bWFzdGVyfGltYWdlc3wxNDA5OTN8aW1hZ2UvcG5nfGltYWdlcy9oZGMvaGIxLzExMDg0NjE0MzM2NTQyLnBuZ3wxZGJhNWFmNDFjNWRkZTFjODFjMmQ0NmM2N2UxNTVmZDQ5ZWE5ZWE0ZjJhNmQzZDJhMWJjNTViNTdhZGJhNTk3
1523,Farmer's Deli Continental Ham 100g,R44.99,No promo,Checkers,https://www.checkers.co.za/medias/10537013EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w5NDIxMnxpbWFnZS9wbmd8aW1hZ2VzL2hlNy9oMDEvMTA2Nzg2OTI0NzkwMDYucG5nfDVkMTM0MTExODA3OTliYzA0NjBiZWQ5NWFjMzE5OTdmMGYyZWNlMjg5ZDdhNTc1NDg2ZWYwNzlmMTQ1MjBhMTI
1524,Beef Blade Per kg,R116.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/10151654KG-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMTA3NzR8aW1hZ2UvcG5nfGltYWdlcy9oZjkvaGNkLzg5ODc5MTUzNTQxNDIucG5nfDhhOTU5NTcxYmJiY2E4N2Q1NjFjOGEzZjJjZjY3OGQwZGIzZjI3OGI0ZDE4YTk2ZGQ2YTJiODE1NzUxNmM0YTA
1525,Mr. Pasta Chicken Flavoured Instant Noodles Cup 60g,R11.99,No promo,Checkers,https://www.checkers.co.za/medias/10715947EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMTk1Njh8aW1hZ2UvcG5nfGltYWdlcy9oNDMvaDUxLzEwMDQzMjIzMDE1NDU0LnBuZ3xhZTczZDE4MDZhODUxM2QyODYxNzVkZmZlMzZmMzMxNGIwZTRmMjc3ZTViMzdkNGRiYzZiODk3ZDdjNDQ1Y2Q0
1526,Top One No Pork Corned Meat 300g,R32.99,R29.99,Checkers,https://www.checkers.co.za/medias/10137990EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMTcyNzl8aW1hZ2UvcG5nfGltYWdlcy9oNzAvaDMzLzEwMTUzMTMxNDQyMjA2LnBuZ3w2ZWZkMjNjZjVlNDY0OTNjYzhjYzM4YmE4OGFiOWJiMDcwYjIxZmUxMWI5ZjZhZTE3NjQ0NDQyMmI0ZjNlODY3
1527,Colman's Holbrookes Original Worcester Sauce 500ml,R46.99,R42.29,Checkers,https://www.checkers.co.za/medias/10128760EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w0NDgxOHxpbWFnZS9wbmd8aW1hZ2VzL2hlZS9oY2EvODg2MDkxOTgyNDQxNC5wbmd8NDg4NzU3ZWZiODI4MmQyY2ZiOGZhYjVlNjlmMWFlZTJlY2IzNjEyYjQ0Y2Q4YTI0NmJiOTBjMzdlMTFiNzk4Mg
1528,BRM Pork Loin Ribs 1kg,R229.99,R199.99,Checkers,https://www.checkers.co.za/medias/10553134EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNzE2NDV8aW1hZ2UvcG5nfGltYWdlcy9oNDEvaDY4LzEwNzk1OTY1NjQ0ODMwLnBuZ3xlNjQxYmE1ZDk4Zjk1ZWYwZjJlZmFjZDQxY2M5NzE5Zjk3ZTQ5NjJhN2Q1NjFjZGFhMTIxMWEyZWI4M2U2MGE1
1529,RAINBOW Simply Chicken Peri-Peri Premium Polony 1kg,R82.99,R69.99,Checkers,https://www.checkers.co.za/medias/10183583EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w2MjU5NHxpbWFnZS9wbmd8aW1hZ2VzL2gwYi9oMGEvODg1Nzg1Nzg1MTQyMi5wbmd8YzQ4NGRlMWY2YWJhY2U2NjNjOTIwZjQ5ZjNhMzQ5MTNmMGYyZmI2ZjBiMzI0Mjc0MTI3YzhmNjg2OTM1NzdlYQ
1530,Steers Prego Sauce 375ml,R34.99,R29.99,Checkers,https://www.checkers.co.za/medias/lqi-10230475EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNDIxfGltYWdlL3BuZ3xpbWFnZXMvaGQyL2hkMi8xMDkxMDcxNzY3MzUwMi5wbmd8MzM4MWQyZDg0ZDBmNmYyZTg1NWFlZWI0NTkyOGNhMTRiZWZhYzNjZDZhZWYzMWI2MWI5MWY1ZmZjODBhOWRkOQ
1531,Wrigley's Airwaves Cherry Menthol Sugarfree Chewing Gum 10 Pack,R17.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10167051EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNzk0fGltYWdlL3BuZ3xpbWFnZXMvaDQwL2g2ZC85MDgwODM5MDc3OTE4LnBuZ3w0ZWQ3MWNiYWViM2Y3MjM2OGM1MjE3ZjdlNGM1NDBkYzFmZmVkY2JhOGY4ZjMyOTdjYTU4YTE4MGFiNmVkMjgy
1532,French Chives 20g,R12.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-checkers300Wx300H-10158602EA.png?context=bWFzdGVyfGltYWdlc3wxODc2fGltYWdlL3BuZ3xpbWFnZXMvaDJjL2gyNy8xMTQwMjQ4NDcxMTQ1NC5wbmd8OWFmMjA1YjNjNjFkY2JkMWY2NjYwMDVhMmFmYTE4YTYwNDI4NmM0YzJjMzU4YmRhZThhZDUwOWVmZjk3MzYwZQ
1533,Ola Magnum White Almond Vanilla Flavoured Ice Cream In White Chocolate 100ml,R37.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10736088EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNjQ2fGltYWdlL3BuZ3xpbWFnZXMvaGM5L2g3NC8xMDEzOTA3NTgzNzk4Mi5wbmd8OWE1MDMwYTZjNmNmNjc1ODk4M2U0NTZjZjhiNzkzMGIxYzc0MTU2YzRhODg5Njk5MTZhMzhiMGM5YjM4MzY1Mg
1534,Moir's Strawberry Flavoured Jelly 80g,R12.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10140829EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wzMjYxfGltYWdlL3BuZ3xpbWFnZXMvaDhiL2g3Yy85MDgxOTgzMDc0MzM0LnBuZ3w0YzJiODc0ZGUyNmRhN2I1OTMwOTkzNDg4MGU5OTM1YjE0Njg2ZjRhZDg4ZjUwMzZiNDk4ZDQ4YTQxMGZlY2Q3
1535,Bakers Salticrax Mediterranean Herbs Salted Crackers 200g,R33.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10393070EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMDg2fGltYWdlL3BuZ3xpbWFnZXMvaDI5L2hjNi85ODA5Mzk5ODQwNzk4LnBuZ3wwZWE0YjhjMjQ3MDBjNTQzNTlhYzAwMzRmMTk2NjFhZTMzM2IxMjJlMTU5ZDI3MDM5Mjc0ODZjM2EwZjM4YTE5
1536,Mr. Pasta Elbow Macaroni 500g,R17.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10127711EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyODAwfGltYWdlL3BuZ3xpbWFnZXMvaGZhL2g0OC85MDg4MTA4Mjk4MjcwLnBuZ3xiNjk3ZjMzYWI1NmEzNDMzODMzYTUxMGE2ZmFiNzExMDIzOGU5YmQ2MmExOTIxNTZiODdjNGYzMzNhYmU4NzFm
1537,Sugar Snap Peas 80g,R29.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10603104EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNDcyfGltYWdlL3BuZ3xpbWFnZXMvaGUzL2gxMS8xMDk2MDkyNDU3MzcyNi5wbmd8YjJjNTE5ZmQ0NGNkODJkMjQ5YmM4N2VlMGVlMWJkMWEyZTFjNTJlY2YxMmVhODEwY2I5ZmIwNTNlMGRiNzcyZQ
1538,Blue Diamond Almonds Almond Breeze Barista Blend Almond Milk Carton 1L,R49.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10674731EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNzMzfGltYWdlL3BuZ3xpbWFnZXMvaGQwL2g5YS85NjMzNzc2MjA1ODU0LnBuZ3xlZGM4MjA4MWMzZTEyYWNhMWVhOWNjYmFkNTY3NTY5OWE3Y2IxNjZlMjY3ZjcyZmZmN2M4ZmRiZGY0YmI3NzI0
1539,Farmer's Deli Smooth & Creamy Liver Spread 100g,R10.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10685931EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNTcyfGltYWdlL3BuZ3xpbWFnZXMvaDIwL2gyOS8xMDQwMzQ5NDUyNzAwNi5wbmd8ZjhkZGZiNjc2ZTgxNTRjNGNlYjk5NjA2Nzk0N2ViMjI1YzUwNjkxN2YyNzU1MjFhM2ZmNDE1YjRjZDg3ZmFiYQ
1540,Premier Coarse Super Maize Meal Braaipap 2.5kg,R49.99,No promo,Checkers,https://www.checkers.co.za/medias/10142197EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w3MDcxMnxpbWFnZS9wbmd8aW1hZ2VzL2hjNy9oYzMvOTc0Njg3MTQ1MTY3OC5wbmd8ZjViZjM4ZmVlZjU5MDY4OGY0ZGQ0MTBlMTA4NmQzNDkyMTAzNWMxYzQ0YzUwNDQ1MTQ1ZTY5MzBjYjhlNzllNQ
1541,Parmalat Fresh Cream 500ml,R59.99,No promo,Checkers,https://www.checkers.co.za/medias/10139507EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w0MjYxOXxpbWFnZS9wbmd8aW1hZ2VzL2g4YS9oOTkvMTAwMzMyNjE4NzExMzQucG5nfDJiYjUxYWYxMTFiZGVjMTljZmU1ZGZjMzgzMGMyNzIwOTk2Yjc5YWZmMjM3ZWMyZTQ5ZGRkZWU4NWU5Mjk2OTM
1542,Radishes 120g,R12.99,No promo,Checkers,https://www.checkers.co.za/medias/10151444EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMjM2Mzl8aW1hZ2UvcG5nfGltYWdlcy9oOGEvaDMzLzk3MjQ5OTQ2NTAxNDIucG5nfDE4MzQ3NzVlZTJjZGIwNWEyYTczN2E0ZDBhNDc1ZWMyMTRiNjViZTBiYjQ1NWQ4YzE3MWQxNTFiNTY3MDkxN2I
1543,PIEMAN'S Frozen Creamy Chicken Pie 6 Pack,R134.99,R109.99,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-medias-10766024EA-en-shopriteGlobalProductCatalog-20241009023307.png?context=bWFzdGVyfGltYWdlc3w2MjQ3OHxpbWFnZS9wbmd8aW1hZ2VzL2gzNy9oMzMvMTEzMDg1MDY2NzcyNzgucG5nfGJiNjQ2YmMyNzE0NGUxY2ZlNTViNzc1YTAyYzJhNTNjYjVhN2UwN2RjZDEwODViODc1ZTRmZDAyNzAxNDA3Y2I
1544,Beetroot Bag 3kg,R34.99,No promo,Checkers,https://www.checkers.co.za/medias/10254747EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w2MzU1MHxpbWFnZS9wbmd8aW1hZ2VzL2g0ZS9oZDEvODk2OTYyMjc0OTIxNC5wbmd8OWUxNWQxNTQ3M2RjNzhhN2VjYmUzYjQ1MzI5ZjIwNWY4YjE5YWMxZjU5NDJjNGYzNTgxZjJjZWE2NDQyZDA2Yg
1545,Bone In Beef Shin Per kg,R99.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/10151671KG-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMjE5NDd8aW1hZ2UvcG5nfGltYWdlcy9oZTIvaGVhLzg5Njc4ODY2MzUwMzgucG5nfGYwY2U1N2E4MmM4YTdjNzYzMWU2ZTEwZDczYjhhMzQwMmMwNTIzNDVmNmEyOGZkYTEwNDVjY2Y1NWRlNTYwMWE
1546,Carrot Batons 300g,R16.99,No promo,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-10879875EA.png?context=bWFzdGVyfGltYWdlc3wxMDczNjd8aW1hZ2UvcG5nfGltYWdlcy9oNDIvaDQyLzExNDEzODkzMTUyNzk4LnBuZ3wzNjViOWEwYTg2YjQwNDk1MmI5OGJkMDU3Yjc2MDgzNjRmNTgzOTA2ZTliN2ZkZTMwZWRjNTkwM2EzYTA5MDY5
1547,Checkers Housebrand Lite Mayonnaise Jar 760g,R32.99,No promo,Checkers,https://www.checkers.co.za/medias/10160684EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w2NDg5N3xpbWFnZS9wbmd8aW1hZ2VzL2g1ZS9oMGMvMTA0MDcwMjY4MTkxMDIucG5nfGMwNDVhNDFjMzc3N2RjZTEwMGZhMTY5NDkxMWM2ZTAwMGNmMDg1MTI5MDhjNmJiNmFmNDJkY2ViYjEyYjYzZDM
1548,Dairymaid Jive Strawberry & Yoghurt Ice Cream 90ml,R26.99,No promo,Checkers,https://www.checkers.co.za/medias/10415666EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w0NzEyM3xpbWFnZS9wbmd8aW1hZ2VzL2hlNC9oNmQvMTAzMDU5MzA2OTA1OTAucG5nfGM1NmMzZmJmNDQ2OGI1ODU2ODcwNDE1Yzk0MmRjODJkNTAyMWRmYWY3NzEyNTQwNmE1ODk1MDg3YTAxNDJhOWY
1549,Merba Nougatelli Cookies 175g,R44.99,R39.99,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-10336577EA.png?context=bWFzdGVyfGltYWdlc3w1NDI2MHxpbWFnZS9wbmd8aW1hZ2VzL2g2OS9oNmUvMTE0MDI1Njk3NDQ0MTQucG5nfDZhZmU4ZDU5ZTJmM2I5NjA1OTFjZWI0YWFmODhjNWUzZGE0OTNkOTlhNDU5NzM5YzhiODdjODkyN2FjODlhOGQ
1550,LANCEWOOD Grated Pizza Mix 200g,R47.99,R39.99,Checkers,https://www.checkers.co.za/medias/lqi-10872796EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMzkyfGltYWdlL3BuZ3xpbWFnZXMvaDRmL2g2YS8xMDk1MDcwMjM5OTUxOC5wbmd8NjBjNjc4MDJlMTUxYjdkMGJjMmZiODk3OTIyNzUxZjU0OTZjMDQ0ODgyNzhhODI4NjY0YWIxYzhmZGNkYzhiNg
1551,Orbit Spearmint Flavoured Gum 46 Pack,R62.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10545431EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyODcwfGltYWdlL3BuZ3xpbWFnZXMvaDUwL2g3Ni8xMDQwNDc0NTA1MjE5MC5wbmd8NjNhZDNjMTAzZjdmNDBjODI1NjlhZTJhZmViNjc1NmVjYzFkNWIxODkxODYyYjVmMjY2NTc0Y2I3YmUzMzUwZg
1552,ALL GOLD Smooth Apricot Jam 900g,R49.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10133821EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wzMzk0fGltYWdlL3BuZ3xpbWFnZXMvaDM5L2g4Ni8xMDU1NzU3NTk4NzIzMC5wbmd8ODcwOGU2YTg1MjMyYzg3OGZlMDM5OTk5YmVkNWZhZTAwNzM2YzI5ODk5YjYyOTdhZDJiOGQ2YjI1OTZlYmY2YQ
1553,Mister Sweet Milkshake Milky Flavoured Mallow Sweets 125g,R31.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10386386EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wzMDIxfGltYWdlL3BuZ3xpbWFnZXMvaDE4L2g0ZS85MDg0NDk0MDg2MTc0LnBuZ3w5MmU3NzM1MzI0NjJkYjhhMTUzY2NmZGVjY2YwMTdlYmM2YTBiYTdmMjk3YTNjZjRjZmM5OTE2NTdiYTQwYmFi
1554,Clover Black Pepper Feta Style Cheese 400g,R69.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-checkers300Wx300H-medias-10139599EA-en-shopriteGlobalProductCatalog-20240607101555.png?context=bWFzdGVyfGltYWdlc3wxOTQ0fGltYWdlL3BuZ3xpbWFnZXMvaDkwL2gwNC8xMTA2NTgwOTQ2OTQ3MC5wbmd8ZmVlZWE0MWNkYzIyZjY0MjNjNjg1MGE4NGE0ZmM0MjM0MmQyMmEzODBjOTQ1ZmNjZWQ5NmVkN2ZlNDYwYzQyYQ
1555,Breakfast Roll,R24.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10216812EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTEwfGltYWdlL3BuZ3xpbWFnZXMvaDIyL2gwMC8xMDEzMTI1NzI5NDg3OC5wbmd8Y2I1MDE2NzlhOTMzNjNlZDI0OTA4N2ZiZWExOTU1YjU2YzE3ZTIzZTIzM2NlM2ZjODljMWVlYTIxM2Y3YTI1Zg
1556,Crispy Rolls 6 Pack,R19.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10151451PK1-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMzE4fGltYWdlL3BuZ3xpbWFnZXMvaGNiL2g0Zi85NTc2ODYxODkyNjM4LnBuZ3xjMjdiOWM5NTMxZTVlN2FkMWRiZTMzYTIxODMzMTdiOTMwNzdmNTM1ZmY1NDRkOGQ2MTE4NzU2NjYxZjdiYWQ5
1557,Feta Monastery Roll Single,R13.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10175781EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTI1fGltYWdlL3BuZ3xpbWFnZXMvaDI0L2g3Ny8xMDk4OTE4OTY5MzQ3MC5wbmd8ZDQ2ZWUwNzNjZGU0YjYwZjk5MTM2YjA2ZDc1NTVjMjc3NTM0MjFmZGVmZTYwZmE4ODZkNDZlNmE5YmVlYjg3ZQ
1558,Stork Country Spread 40% Fat Spread Brick 500g,R23.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10148007EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMDkzfGltYWdlL3BuZ3xpbWFnZXMvaDFjL2hlOS85ODMwNTM1NzI1MDg2LnBuZ3w0OWUyZDc2OWYyMjY3ZjMzN2YwMjU1OTZlMjc2MzU2MTQ5NWZmMTMxNWZjYWJkMjYxYTJhZGIyNmQ5MDgzMWMw
1559,Clover Plain Low Fat Yoghurt 150g,R13.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10866831EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTAwfGltYWdlL3BuZ3xpbWFnZXMvaGJmL2g3Zi8xMDcxMzUyNjg5NDYyMi5wbmd8NDRhZjQyNzZkMzU5NDg1OTc5YzJiNzI3YTRmYjdlZGIzM2U3YzlkMWI1MjJkZWU0NWIwYTZiZTdmYzE4NDZhMw
1560,SAFARI Berry Chews 4 x 32g,R34.99,No promo,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-medias-10225981EA-en-shopriteGlobalProductCatalog-20240715045001.png?context=bWFzdGVyfGltYWdlc3wzNjA0MXxpbWFnZS9wbmd8aW1hZ2VzL2g3MS9oMmYvMTExMTgwNjYyMDQ3MDIucG5nfDEwNjI1ZTU1NGZiOGRmZTA2ZGRlMWNiYjE3NTQyYjVjZGVmZmMxZmEyMDYyYTkzMjZkMTc4ODJmMDgxYjAyMmQ
1561,Kalahari Biltong Moist Sliced Beef Biltong Per kg,R389.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/10155402KG-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w1NjY4MHxpbWFnZS9wbmd8aW1hZ2VzL2g5Yi9oODcvODg1Nzg4MTgwNDgzMC5wbmd8OTNlOGZkYTlhYzhmNjM5MGZhMDg2NTgyZmUyNWU4Y2UxNDMwODlkOWI2NDhjZTM2N2Q4NGNjMmU0NGE2ZWMwMA
1562,Rhodes Quality Chick Peas In Brine Can 410g,R26.99,No promo,Checkers,https://www.checkers.co.za/medias/10486651EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w5NjQ1MnxpbWFnZS9wbmd8aW1hZ2VzL2g3Mi9oOWIvODk1MTI2NjAxNzMxMC5wbmd8YmMyMTRjMTgxYTQ1NWVkNDVmNWVjY2U2MjAwNmM5YzNkYzhlZjRhMDgxY2Y1NGQzZDZiNDg3MmYwOTA0ZTliNg
1563,Crushed Garlic Tub 750g,R69.99,No promo,Checkers,https://www.checkers.co.za/medias/10145390EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMjY5NDl8aW1hZ2UvcG5nfGltYWdlcy9oMjcvaGE1Lzg4NTc3MDk3NDAwNjIucG5nfDQxNGMwNDBiMjVlMmE1OTI4YzIwMmNjMDQ2ZTA0MDE1MDY2MDc0ODQzMDk5MmRmMjY2OTA2ZmEzYWUxOGRjYTI
1564,Bakers Salticrax Black Pepper Salted Crackers 200g,R33.99,No promo,Checkers,https://www.checkers.co.za/medias/10393071EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w3NTYwOHxpbWFnZS9wbmd8aW1hZ2VzL2hiNy9oNjMvOTgwOTQwMzMxNDIwNi5wbmd8NGExMzA2MTQxMWM1ZGY1ZTQ5NGI1MTc4NDZhYWE1OWU3MjdhZWFmNjllMDg4ZWU0NzBhNWQ3MmMwYmM5ZTBhNg
1565,Parmalat EasyGest UHT Lactose Free Low Fat Milk Carton 1L,R24.99,No promo,Checkers,https://www.checkers.co.za/medias/10204887EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w0NDAwNnxpbWFnZS9wbmd8aW1hZ2VzL2hmZS9oZjcvMTAxNzMxMDM1MzgyMDYucG5nfDVlYjc1ZmRmYzA3MTg0YTJjZDY1ZmUzNmY1NjZiNWIzN2E5MDk0ZGI4OGQ2YWYxZTBjZWIwMmMzOGYzMTRmNjU
1566,Simple Truth Chia Seeds 150g,R57.99,No promo,Checkers,https://www.checkers.co.za/medias/10779026EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w3NjEwNnxpbWFnZS9wbmd8aW1hZ2VzL2g0MS9oOTMvMTAwNzM1NzYzMDg3NjYucG5nfDYzZTk3NjFjMDkwZTBhMDljOTFlNTdmZTY4Y2QwN2IxZDkzODc5ZmZkNThkNjNhYzgyY2FlOGIwZTA2YTI5MjY
1567,Parmalat Granadilla Low Fat Yoghurt with Fruit 1kg,R41.99,No promo,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-medias-10176064EA-en-shopriteGlobalProductCatalog-20240812040236.png?context=bWFzdGVyfGltYWdlc3wxMDE0OTR8aW1hZ2UvcG5nfGltYWdlcy9oNGUvaDU2LzExMTY2MTQxNDE1NDU0LnBuZ3wwMzkzY2Q2ZDViZmU1ZGNhZDE1NjM5N2ZhNjk3NzhmNjgwZmViMmY5YzBiZGY0MDkwMzQwYzlmNzQ4NTZkMzkw
1568,Crispy Cuts Frozen Southern Fried Spicy Chicken Strips 400g,R64.99,No promo,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-10838496EA.png?context=bWFzdGVyfGltYWdlc3wxMjczNDh8aW1hZ2UvcG5nfGltYWdlcy9oNTMvaDA1LzExNDE0MjIyMTQzNTE4LnBuZ3xlNjM1MWRlNTY0MTU0ZWFjMzA3ODliMTU5YmRkMzljZDI0NTI3MmQ4Njk4YjUxY2FjNjFhNjQ0Nzk0M2E3OTM4
1569,Kalahari Biltong Beef Droe Wors Per kg,R369.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/10155412KG-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w2OTM2NXxpbWFnZS9wbmd8aW1hZ2VzL2hkNi9oODcvOTAwMzI1Mjc0NDIyMi5wbmd8Nzc4NmIzNjkyMWVmMGEzNDAxYzU2MjQ5MmZlMWNlMTM4OWJhYWI4M2FlYzVhNmU1OGNlMmUzZDVjOWU2MjNlMQ
1570,Manhattan Sour Worms 50g,R13.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-checkers300Wx300H-10162097EA.png?context=bWFzdGVyfGltYWdlc3wyNDA4fGltYWdlL3BuZ3xpbWFnZXMvaDQ1L2hiMi8xMTQxODAwNjQ1NDMwMi5wbmd8NDY2Yjg2NGRkZGQ5YmM3MGMxMTM3MWFmN2U5ZmY3NTgxYjBhNjJkNjkyNWQ4NzUzODQ1ZGU5MGQxOTg0ZmQ5Mw
1571,Knorr Creamy Mushroom Sauce 38g,R17.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10140663EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyODkzfGltYWdlL3BuZ3xpbWFnZXMvaGNiL2hmNS8xMDEzMDgwMzk4MjM2Ni5wbmd8Nzk2MTdjNDUzZjJhZWI4YzI5MmJmNmU5ZTNiMTI1YWE3YzI5MzU5NWE2M2M0MzFhNTAyYTAxYjdhOWE1ZGVmOA
1572,Robertsons Parsley Dry Herbs Refill 12g,R19.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10126808EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTM1fGltYWdlL3BuZ3xpbWFnZXMvaDIzL2g3NC8xMDE0MzU3OTI0MjUyNi5wbmd8ZjUwZDgxYzE2NzNiMmM5Mjc1MWUxOTIxZTgzN2ZiMTE2MzY3MjljOTQ5ZDI1ZDk4YWU3MWI5OGMzMDc1OWM3OA
1573,Tuc Original Crackers 100g,R21.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10408640EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNjk2fGltYWdlL3BuZ3xpbWFnZXMvaDc2L2g2OS8xMDg4NDY2NzczNjA5NC5wbmd8YTFmNzkyMTM5NWU4MGRlYTUxYzFmNDhlMjkwM2Q1MGFmYTNkZGRlYjk5ZTM3M2JkM2JmOTA3NTAxZTdjZjdhYw
